,Etv5,Slc7a7,Col18a1,Upp1,Nanog,Htra1,Tdgf1,Klf4,Sox2,Bbs2,Cds1,Sgce,1190005I06Rik,Sparc,Sdc4,1700019D03Rik,Acot9,Ifitm2,Klf5,Aldh7a1,Esrrb,Dnmt3a,Tfb1m,Spry4,Nptx2,Fgf4,Akap12,Pigl,Sqle,Basp1,Cidea,Klf2,Tspan17,Cdca7,Dnmt3b,Fgfbp1,Ifitm3,Otx2,Tcf7,Asrgl1,Cth,Tcl1,F2rl1,Cldn4,Rbm14,Fpgs,Klf9,Mycn,Rtel1,Slc2a3,Msrb2,Stat3,Ifitm1,Pim2,Schip1,Tdh,Nodal,Fgf15,Ddit4,Morc1,Socs3,Rest,Phc1,Hexa,Galk1,Rcor2,Car13,Pim1,Bad,Klf6,Nr5a2,Fxyd6,Id3,Stoml1,Slc7a3,Egfl6,Spry2,Zfp64,Sall4,Rab12,Thumpd3,Gbx2,Pou5f1,Nes,Lefty2,Zfp7,Pla2g10,Trp53,Zap70,Gldc,Kcnk1,Stra8,Myc,Cdc42ep4,Nefl,B3gnt7
cell_578,4,1,3,1,0,1,12,3,3,0,2,1,0,9,2,1,1,2,1,1,4,2,2,6,2,1,6,1,2,4,2,2,0,0,2,0,0,2,2,0,0,1,2,3,1,5,2,2,1,10,2,0,1,0,1,8,2,0,2,1,5,3,2,1,0,4,3,5,2,1,5,0,0,0,1,0,1,2,2,0,0,3,6,0,1,0,2,5,1,2,2,1,0,5,0,6
cell_579,2,0,4,2,2,1,5,1,7,1,1,0,0,8,1,1,1,2,12,1,2,3,1,0,3,0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,1,0,3,2,5,0,0,1,14,4,0,0,1,9,1,1,1,0,1,2,0,0,3,2,0,1,0,1,0,1,2,1,0,0,0,8,1,0,0,1,4,2,2,0,0,1,3,0,0
cell_580,2,0,0,1,1,4,8,2,2,0,0,0,0,1,0,0,0,0,2,0,4,1,1,0,0,0,2,0,0,1,0,1,0,0,0,1,2,0,0,0,1,0,3,0,1,2,0,0,0,6,0,0,0,0,0,4,4,0,0,1,0,1,1,1,0,1,0,0,2,0,2,0,0,3,1,0,0,0,0,0,0,3,11,0,0,1,0,0,2,1,0,0,0,1,0,0
cell_581,6,0,3,1,8,1,14,2,5,3,0,5,1,12,0,0,1,1,2,0,5,2,0,1,1,3,3,1,1,2,0,2,1,1,3,0,1,2,0,2,0,0,3,1,2,2,0,3,2,22,0,1,1,0,1,7,0,3,0,0,3,1,3,0,0,2,1,0,2,2,3,4,0,1,1,1,2,1,3,0,0,0,24,2,1,0,3,3,1,1,2,5,2,0,1,7
cell_582,3,0,3,0,2,2,5,0,6,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,1,0,1,1,0,0,0,1,3,0,0,1,0,0,2,0,0,0,1,0,1,0,0,5,1,0,1,0,0,4,1,0,0,6,1,2,6,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,0,0,0,0,0,1,1,1,0,0,1,0,0
cell_583,8,2,3,0,2,1,9,0,6,0,1,1,0,4,0,1,0,1,4,1,14,1,1,2,0,0,2,2,0,0,1,2,0,3,2,1,0,3,0,1,0,3,0,0,0,1,0,1,1,9,0,1,2,2,1,20,1,0,0,1,2,5,7,3,0,1,0,1,2,1,3,1,0,0,0,1,2,0,6,1,5,0,33,0,0,1,0,7,1,2,0,1,0,1,0,2
cell_584,2,0,1,0,6,0,2,6,4,0,0,1,1,3,3,0,1,2,6,2,3,2,0,0,2,1,6,2,0,0,1,6,0,5,11,2,2,0,1,0,0,1,4,0,3,0,2,2,2,5,0,1,4,0,0,9,0,0,2,1,3,0,6,1,3,3,1,0,2,2,2,1,0,2,2,0,1,1,7,0,1,0,17,0,1,1,4,1,1,2,0,0,5,0,0,0
cell_585,0,1,6,1,5,0,4,3,4,0,1,0,0,1,1,1,0,0,4,1,1,3,1,0,1,3,1,0,0,0,1,0,0,1,2,0,1,1,0,0,1,0,0,0,1,0,1,2,1,2,0,2,1,0,1,7,0,1,0,0,0,0,1,0,3,3,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,1,13,1,0,1,0,1,0,1,0,0,2,2,0,0
cell_586,3,1,6,2,10,2,17,0,13,1,1,0,4,5,0,1,2,3,9,5,9,6,1,0,0,1,3,0,1,0,0,1,0,6,4,1,1,1,2,0,4,0,2,1,3,0,1,2,1,16,1,5,7,0,0,10,4,1,0,2,2,0,11,0,3,10,0,1,2,1,7,1,0,0,1,2,3,1,10,1,1,1,49,1,0,1,0,3,1,7,2,3,3,1,0,3
cell_587,3,2,3,1,5,1,2,4,4,0,1,0,0,8,0,1,0,1,7,2,0,2,1,6,0,5,2,0,1,1,0,0,0,3,4,1,0,0,0,0,1,0,1,1,4,2,2,1,0,10,2,1,2,1,0,11,0,0,0,1,1,3,7,0,2,1,2,0,0,5,2,0,0,0,1,2,0,2,3,1,1,2,12,2,1,1,0,2,1,1,0,0,2,1,2,4
cell_588,7,2,2,1,1,0,8,2,9,1,0,0,0,1,3,1,0,1,3,3,4,3,0,2,2,3,5,0,1,3,0,7,0,1,3,1,1,3,0,1,2,0,0,0,1,0,5,4,0,7,0,3,1,1,0,10,2,0,2,0,1,0,5,1,0,1,0,0,0,3,0,0,1,2,3,1,1,1,7,0,0,0,11,2,1,2,0,0,0,2,2,0,1,1,0,2
cell_589,1,2,5,1,1,2,1,1,2,0,2,2,0,2,2,0,0,2,1,1,0,1,1,0,0,1,0,0,1,5,0,3,1,1,2,0,0,1,0,1,0,0,0,1,0,0,1,1,0,5,0,2,2,1,0,16,0,1,1,1,0,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,2,0,3,0,0,2,11,0,0,0,0,0,0,3,1,0,1,1,0,0
cell_590,1,0,2,2,5,6,7,4,5,0,2,0,2,4,2,0,1,1,6,3,8,4,1,1,1,2,3,0,1,1,0,8,0,4,7,1,0,1,0,1,3,2,1,0,3,1,2,3,0,17,0,1,0,0,0,8,1,0,0,0,2,2,7,0,7,2,2,2,3,2,0,0,1,0,0,1,2,1,8,2,0,2,25,0,1,0,1,3,0,4,1,0,0,1,0,4
cell_591,6,0,1,1,6,1,8,4,2,2,1,1,0,4,1,0,2,3,2,0,0,3,0,0,0,3,2,0,1,2,0,1,0,0,2,0,0,0,2,0,0,0,1,0,0,1,2,1,2,0,1,3,1,0,0,5,1,1,0,0,2,1,3,0,1,1,1,0,0,3,2,4,0,0,0,0,2,1,4,0,0,1,24,1,4,0,2,0,1,0,0,0,0,2,0,3
cell_592,3,0,3,4,2,5,10,0,13,0,0,0,0,6,0,0,1,2,2,1,9,2,0,1,0,1,4,1,0,1,0,0,0,2,1,0,0,1,1,0,0,0,1,0,3,1,1,3,0,11,1,2,1,1,1,9,0,1,0,2,0,1,5,0,0,3,3,0,0,2,1,0,1,2,4,0,0,0,2,0,2,0,20,2,0,2,0,2,0,0,3,0,1,3,1,1
cell_593,3,0,4,0,1,3,5,1,5,0,1,0,0,4,0,0,1,1,0,1,4,1,0,0,2,0,2,1,1,0,0,5,1,0,6,0,0,1,0,0,0,1,1,1,0,0,0,0,4,2,0,3,2,0,0,7,1,1,0,1,0,2,0,0,1,3,1,0,1,1,2,2,0,0,0,0,0,2,5,1,3,1,16,1,0,0,2,4,0,1,0,0,1,0,1,1
cell_594,3,0,2,0,6,2,3,3,5,0,0,0,1,3,2,1,1,2,0,2,2,2,0,0,0,2,4,0,1,1,0,1,1,0,2,0,0,1,1,0,1,3,0,0,1,1,1,1,0,7,0,2,0,0,0,8,1,1,1,0,8,0,3,0,1,1,0,0,0,0,4,1,0,0,0,1,1,0,4,2,1,0,17,1,0,1,1,1,1,3,3,0,0,1,0,0
cell_595,2,1,3,1,0,5,9,1,3,1,0,2,0,7,0,1,0,1,4,4,6,1,1,1,0,3,0,0,2,3,1,1,2,0,4,0,0,1,1,1,1,0,1,0,3,0,0,1,1,3,0,0,0,0,3,8,0,0,1,2,2,2,2,0,2,0,0,1,0,0,0,0,1,0,4,0,0,0,8,0,1,1,15,1,1,1,0,2,1,0,1,0,1,0,0,2
cell_596,1,2,1,3,6,7,2,2,2,0,1,0,0,2,0,0,0,1,4,2,0,0,0,2,0,0,4,0,2,1,0,6,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,2,4,12,2,2,2,0,0,5,0,0,6,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,1,0,0,4,0,0,0,5,2,0,0,0,2,1,0,0,0,2,2,0,2
cell_597,0,2,1,1,1,0,1,3,6,0,0,0,2,0,1,0,0,1,5,2,2,0,0,0,1,3,3,1,0,5,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,2,1,0,5,0,0,0,1,0,1,2,0,0,0,0,1,0,2,1,0,0,0,1,1,0,0,1,0,0,0,6,2,0,0,1,2,0,0,0,0,1,0,0,1
cell_598,1,0,1,1,5,2,5,2,5,1,2,1,0,3,2,1,1,4,5,2,8,2,0,2,0,1,2,0,0,5,1,2,0,3,3,0,4,1,1,1,0,2,0,1,0,3,2,3,0,8,1,1,1,1,1,26,0,0,0,1,0,1,1,1,0,1,0,0,1,2,0,1,0,1,2,0,0,1,1,1,0,2,22,2,0,0,0,1,0,0,2,0,1,1,0,0
cell_599,8,2,1,5,8,4,4,4,7,0,2,1,0,5,1,1,1,2,12,0,5,4,1,2,3,5,1,1,0,1,0,0,0,0,4,1,0,1,0,0,2,4,0,1,3,1,1,4,2,11,1,1,0,0,2,37,0,2,0,1,3,2,8,0,3,6,0,0,0,1,0,3,0,1,2,0,2,1,2,0,0,2,17,2,0,0,0,1,3,3,2,1,1,3,0,2
cell_600,5,0,1,0,8,0,4,4,5,0,2,0,0,2,1,1,0,0,2,1,2,0,0,1,0,0,6,0,1,0,1,3,0,1,3,0,0,0,0,0,0,0,0,0,3,0,1,2,0,8,0,3,0,0,0,2,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,2,0,2,1,13,2,0,0,1,3,0,0,0,0,0,0,0,0
cell_601,9,1,1,4,9,2,7,7,9,0,1,1,1,1,1,0,0,3,21,3,7,5,0,3,1,9,4,1,2,2,1,8,0,5,7,1,1,3,0,0,5,2,0,0,1,4,2,4,0,10,1,5,2,3,1,15,1,0,1,2,3,4,3,1,3,5,1,1,0,5,2,2,1,1,5,3,1,3,5,6,2,2,41,2,1,0,2,4,0,8,0,2,3,4,1,2
cell_602,2,0,1,1,2,1,2,4,4,1,0,1,0,3,2,0,0,0,2,1,3,4,1,0,0,5,0,1,1,1,0,1,1,3,0,1,1,0,1,1,1,0,2,0,0,2,0,0,1,5,1,2,0,0,0,12,0,0,1,2,0,0,9,1,1,0,0,1,0,3,1,0,2,1,0,3,1,2,2,1,0,1,10,0,1,2,1,0,0,0,0,2,1,3,0,0
cell_603,2,1,1,0,1,1,2,5,6,3,0,0,0,3,1,0,1,0,5,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,2,0,0,0,2,0,0,1,10,0,0,0,0,3,2,4,0,1,1,0,1,1,0,0,0,1,0,0,0,1,2,1,0,0,0,6,0,0,1,0,5,0,0,0,0,0,0,1,0
cell_604,2,1,1,7,4,2,10,7,10,2,0,0,2,2,3,0,1,1,2,0,9,1,0,3,0,2,4,0,2,2,1,2,0,2,4,1,1,0,0,0,3,0,1,3,2,3,2,0,2,10,0,1,2,1,2,10,3,1,0,2,5,5,4,1,1,4,0,2,0,1,0,3,0,0,4,0,0,1,6,0,2,3,24,5,1,1,0,2,0,2,0,1,0,0,1,2
cell_605,0,1,0,0,2,1,7,0,4,0,2,0,2,0,0,0,0,0,3,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,1,2,0,2,1,0,0,5,1,2,0,1,1,0,4,2,2,1,0,0,1,0,1,0,0,0,0,0,1,0,4,0,0,2,20,0,2,0,0,0,1,1,0,1,3,1,0,1
cell_606,3,0,2,3,7,2,18,1,9,0,0,1,1,8,2,0,1,4,2,1,7,5,2,0,0,7,1,1,0,1,1,4,0,2,6,1,1,0,0,0,1,0,1,1,1,1,1,0,0,10,0,1,3,0,1,15,1,1,0,0,0,6,7,0,1,0,0,0,2,2,0,3,1,0,2,1,0,0,2,0,1,1,19,0,0,0,0,0,1,2,0,0,1,1,1,2
cell_607,5,0,2,2,2,1,3,3,8,0,1,0,0,5,1,0,0,0,1,2,5,2,1,1,0,3,3,0,1,2,1,3,1,1,2,2,1,0,0,0,0,0,1,1,0,3,1,1,0,6,0,2,0,1,2,9,0,0,0,1,3,0,2,1,1,0,1,0,0,2,1,2,0,0,3,0,1,1,3,0,0,3,13,1,1,0,1,3,2,1,0,0,0,0,0,1
cell_608,7,1,1,3,4,3,8,2,1,1,1,0,0,4,3,0,0,5,5,1,7,3,0,1,1,1,2,0,2,1,0,7,1,3,2,0,0,0,2,0,3,1,3,1,0,6,5,2,1,3,2,1,1,2,0,12,4,0,0,2,8,1,1,0,2,2,0,1,0,4,3,1,1,4,0,0,0,3,11,3,0,2,18,2,0,0,0,1,1,2,1,0,5,3,0,3
cell_609,3,0,1,0,0,0,9,1,0,0,1,1,0,10,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,2,0,2,1,0,1,0,1,3,0,0,1,0,1,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,2,0,2,0,0,1
cell_610,2,0,6,0,1,1,4,2,2,0,1,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,6,0,2,0,2,0,8,2,1,0,0,0,2,9,1,0,8,2,0,1,0,2,3,1,0,1,0,1,0,2,0,0,0,12,0,0,0,0,0,0,0,2,1,2,0,0,0
cell_611,3,0,6,2,4,4,1,1,3,0,0,0,0,5,2,0,0,3,4,2,1,4,0,3,0,2,3,0,2,0,1,11,2,3,8,2,0,0,1,1,1,0,2,1,0,1,1,6,0,2,2,1,1,1,0,7,0,1,0,1,1,1,3,0,1,1,0,0,1,1,0,1,0,2,1,0,0,0,1,3,0,5,16,0,1,3,0,1,0,1,0,1,1,1,0,0
cell_612,0,0,4,2,5,0,5,0,7,0,1,0,1,5,0,1,1,3,2,1,7,2,0,0,0,4,5,1,2,0,0,2,1,3,4,2,0,0,0,1,2,1,2,0,1,2,0,2,3,6,0,1,1,1,0,2,0,1,1,1,2,2,5,0,0,1,0,1,0,2,5,1,0,1,6,3,1,1,3,0,1,1,9,1,0,1,1,0,1,1,0,0,2,0,0,1
cell_613,0,1,0,1,3,0,6,4,2,0,0,0,0,1,1,0,1,3,0,0,4,1,2,2,1,3,5,0,4,1,1,0,0,1,0,0,0,2,1,2,1,0,0,1,0,2,0,2,2,4,0,0,1,0,2,1,0,0,0,2,0,1,3,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,8,1,0,1,0,3,0,0,0,0,0,2,2,4
cell_614,1,1,0,2,2,1,3,1,0,1,0,0,0,3,0,0,0,0,2,1,1,1,0,0,0,3,2,1,0,0,1,1,0,1,4,0,0,0,1,0,0,1,0,0,1,2,0,0,1,3,0,1,1,1,0,2,0,0,0,0,2,0,3,0,0,1,0,0,0,1,1,0,3,0,0,0,2,1,3,0,1,0,6,0,0,2,0,0,0,2,1,0,0,0,0,0
cell_615,3,4,3,4,9,0,2,6,4,0,3,0,0,6,0,0,0,4,2,0,6,0,1,1,1,0,0,0,0,3,0,4,0,0,3,0,1,0,0,0,1,2,2,0,2,0,1,1,0,10,0,0,4,1,0,13,0,0,0,4,3,1,3,1,5,5,0,0,0,1,0,0,0,0,1,1,1,1,2,2,2,2,21,1,3,2,0,4,2,2,3,1,1,0,1,2
cell_616,3,2,3,3,7,3,21,2,13,3,1,2,1,11,3,1,1,3,2,1,4,4,1,5,0,2,5,1,4,4,0,1,0,5,10,1,0,1,1,0,3,1,3,2,4,0,3,5,2,10,1,2,0,2,1,16,0,1,1,1,5,2,8,1,3,2,3,1,3,9,3,0,0,0,2,0,2,1,11,3,0,0,26,1,0,1,2,0,2,7,0,2,2,2,0,5
cell_617,2,2,0,0,0,3,8,0,4,1,1,0,1,5,3,1,1,0,9,1,3,1,0,1,0,0,1,1,2,2,1,4,0,0,5,1,0,0,0,1,0,0,3,1,0,1,0,2,1,10,1,2,2,0,1,16,4,2,1,1,3,3,6,0,1,4,2,1,0,3,4,0,1,1,1,1,2,0,4,5,0,1,7,2,0,0,2,7,0,1,0,0,0,0,0,1
cell_618,3,1,11,1,0,7,2,0,6,0,0,0,0,12,0,0,0,2,5,2,1,2,1,3,0,0,6,0,1,0,2,2,0,4,4,0,0,0,2,0,2,0,2,0,2,2,2,3,2,4,0,0,3,1,1,1,2,0,3,0,3,1,4,0,1,0,0,0,2,3,1,2,0,0,0,0,0,1,1,0,2,5,12,0,1,0,1,0,0,4,0,0,0,1,1,1
cell_619,2,1,2,4,10,2,5,7,8,0,1,3,0,4,0,0,0,5,4,3,9,2,0,0,0,6,3,0,0,0,0,3,0,1,8,1,3,0,1,0,1,0,0,0,0,2,2,0,0,2,2,3,4,0,1,9,0,2,2,1,1,2,2,1,4,2,0,0,0,2,0,3,1,3,1,1,1,1,3,1,1,1,17,2,2,2,0,2,2,1,1,0,3,0,0,1
cell_620,2,0,0,2,2,5,8,4,2,1,1,1,1,3,2,0,1,1,4,1,3,2,1,1,0,1,3,0,3,3,0,2,1,0,6,1,0,1,1,0,0,0,2,0,0,1,1,3,2,7,0,3,2,1,1,9,0,0,1,0,6,0,0,1,1,2,0,1,0,1,1,2,2,3,0,3,0,0,1,0,1,0,22,0,1,1,0,3,3,2,1,0,1,0,1,1
cell_621,2,0,2,5,1,3,7,4,7,1,1,0,0,0,1,0,0,2,3,2,2,2,1,2,0,6,1,0,0,1,0,2,1,1,3,2,1,2,1,0,0,0,1,1,1,2,2,1,2,5,0,2,0,1,0,7,1,1,0,1,2,1,4,0,1,1,0,0,0,4,2,2,1,2,1,2,2,3,3,2,0,0,14,0,0,0,0,1,0,4,0,1,1,0,0,1
cell_622,2,1,2,1,1,0,6,2,4,1,1,0,2,4,0,0,0,2,2,1,2,2,1,1,0,1,2,2,0,1,2,0,0,4,3,0,3,0,0,0,3,0,0,0,2,0,1,2,1,4,0,3,1,0,0,2,1,0,0,0,8,0,3,0,0,0,0,0,1,2,0,0,1,1,1,2,1,1,5,0,0,2,5,2,0,0,1,2,0,2,2,0,0,1,0,4
cell_623,3,2,0,4,2,0,9,2,8,0,1,1,1,3,4,1,1,0,1,0,0,1,0,2,1,2,3,0,0,1,0,5,0,2,3,1,1,0,0,1,1,0,2,0,0,2,3,1,2,2,0,1,0,0,0,8,0,0,1,2,3,0,2,3,0,1,1,0,0,1,2,1,0,3,2,0,0,0,1,0,0,3,11,1,1,1,0,3,1,2,0,0,0,0,0,4
cell_624,5,0,2,0,3,3,10,3,5,0,0,1,1,3,1,0,0,1,15,0,8,1,0,2,0,2,5,2,0,2,0,1,1,1,12,5,0,1,2,0,0,4,0,0,1,5,1,1,1,15,0,0,4,1,0,18,1,0,0,0,1,3,2,2,1,1,0,1,0,1,0,0,1,1,1,1,2,2,4,2,1,3,10,1,1,1,3,1,1,1,1,0,0,1,1,1
cell_625,2,3,2,6,6,2,7,3,10,0,3,5,2,2,1,1,0,2,3,1,4,4,1,1,1,1,4,1,0,1,0,5,1,2,2,5,1,0,0,2,3,2,1,1,1,1,1,1,3,12,1,1,0,2,2,26,1,0,3,0,3,2,3,1,2,2,2,0,0,0,0,1,0,1,0,0,2,2,1,0,0,2,16,0,1,1,2,3,0,3,0,1,1,1,0,3
cell_626,3,0,4,3,4,2,11,1,6,2,0,1,0,2,3,0,2,3,2,1,0,0,0,1,0,1,1,0,0,5,2,0,0,2,5,2,0,0,0,0,0,0,0,1,1,1,1,1,0,5,2,1,0,1,0,13,1,0,0,0,7,1,5,0,0,2,1,0,0,2,1,0,1,1,5,1,1,3,2,0,0,2,9,1,0,5,1,1,0,3,0,3,2,2,1,1
cell_627,0,0,1,0,5,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,2,3,0,1,1,0,2,0,1,1,0,1,0,0,8,1,0,0,1,3,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,0,0,1,7,0,0,0,0,0,2,0,1,0,1,0,0,0
cell_628,3,0,1,5,2,6,6,2,3,0,2,0,0,3,1,0,1,3,12,1,9,6,2,2,0,1,5,0,2,3,0,3,0,3,4,0,0,0,2,0,3,1,0,1,1,3,1,1,0,3,0,3,2,0,1,24,0,0,0,1,4,2,12,0,4,1,0,1,0,0,1,0,0,1,0,1,1,2,2,3,1,0,15,1,0,1,0,1,1,2,1,0,5,1,0,6
cell_629,1,0,1,0,0,0,3,0,3,0,1,0,1,1,1,0,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,1,1,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,19,0,0,0,2,0,0,0,0,0,0,0,0,0
cell_630,3,1,3,2,6,1,11,3,9,1,0,0,0,4,2,0,4,3,0,2,10,1,2,2,0,4,0,1,0,2,0,7,0,1,4,2,0,4,0,0,0,3,0,2,3,1,0,1,0,9,0,2,8,2,0,9,1,0,0,2,6,3,3,0,1,1,0,2,1,3,3,0,2,0,2,2,3,2,0,0,3,2,18,1,0,0,1,0,1,3,1,0,2,2,0,3
cell_631,4,2,5,1,5,4,20,4,18,2,1,1,0,9,1,0,5,3,4,4,9,3,0,3,0,10,2,1,1,1,1,1,0,2,11,0,0,1,2,3,4,1,3,0,1,1,3,2,1,7,1,1,6,3,1,22,4,0,0,2,8,2,15,2,5,3,1,0,2,7,6,2,0,1,1,0,4,0,6,1,0,0,30,3,2,1,1,5,1,1,2,3,1,3,2,1
cell_632,3,0,0,1,2,1,7,3,6,0,1,0,1,5,0,1,0,2,5,0,1,0,0,2,0,1,2,1,0,0,0,3,0,1,3,0,0,3,0,0,1,1,4,1,0,2,2,0,1,13,0,5,0,0,0,10,0,0,0,1,2,2,6,0,1,1,0,0,0,0,2,0,3,0,1,0,0,2,0,1,1,1,12,1,0,4,0,1,2,0,1,0,4,1,0,1
cell_633,3,0,2,7,2,5,13,2,5,0,1,3,1,8,7,0,1,1,13,1,9,4,0,0,1,4,5,0,0,1,1,1,1,7,6,3,1,0,0,2,1,1,3,1,2,3,3,1,0,9,0,1,3,1,0,18,0,2,2,4,8,2,2,3,2,2,5,2,0,1,2,3,1,0,4,3,2,1,14,0,1,1,25,0,2,2,0,4,2,3,0,1,2,2,1,2
cell_634,2,2,6,2,5,2,7,1,6,0,0,0,1,11,2,1,0,2,6,1,3,2,0,0,1,0,4,0,0,1,0,2,1,3,11,2,0,0,1,1,4,2,2,0,0,0,0,3,2,5,0,2,1,0,1,2,0,1,2,1,4,0,0,0,0,2,0,1,0,1,2,2,0,2,1,0,2,0,1,0,0,6,14,4,1,1,2,2,2,1,0,1,1,0,1,4
cell_635,2,1,1,0,0,1,0,1,1,0,2,1,2,1,0,0,0,0,1,0,2,1,1,0,0,0,1,0,1,1,0,2,0,1,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,2,0,4,0,0,1,1,0,0,0,0,0,0,1,0,1
cell_636,0,2,1,1,0,0,3,1,3,0,5,0,0,1,1,0,0,1,4,0,4,1,0,4,0,0,1,2,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,2,2,0,0,1,0,2,0,3,0,5,0,0,0,0,3,2,4,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,16,1,0,0,2,1,0,2,0,0,1,0,0,2
cell_637,0,0,0,1,1,0,4,1,3,0,0,1,3,2,1,0,3,0,0,1,1,1,1,1,0,0,0,0,0,2,0,3,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2,0,4,2,0,0,2,2,0,4,0,0,1,1,0,0,2,1,0,1,2,2,0,1,0,2,1,1,2,15,1,0,0,2,1,0,2,0,0,0,4,0,2
cell_638,2,0,0,4,3,0,2,6,2,0,0,0,2,2,1,0,0,0,4,1,3,0,0,1,1,4,2,0,0,0,0,1,0,2,7,0,1,1,0,1,1,4,1,0,2,2,1,1,1,5,1,1,0,1,1,8,0,0,0,1,0,0,2,0,1,2,0,1,2,0,1,0,1,1,0,1,1,0,3,0,0,1,18,0,0,1,2,1,0,0,0,0,1,0,0,2
cell_639,1,0,0,0,2,0,17,3,9,1,0,0,0,6,1,0,0,2,0,0,5,1,0,5,0,0,6,0,3,1,0,0,1,1,5,0,0,0,0,0,3,0,2,0,1,2,1,3,0,11,2,1,0,1,0,11,0,0,0,0,4,1,5,1,0,0,0,1,1,1,1,0,1,2,2,1,2,2,4,0,1,0,16,1,2,0,0,0,0,2,0,1,1,2,0,3
cell_640,3,0,0,0,1,1,13,0,2,0,1,0,1,2,1,0,0,0,5,1,7,0,0,0,1,1,1,2,0,0,0,1,0,1,2,0,0,1,0,2,0,2,2,2,4,1,0,0,0,3,0,2,1,0,0,14,4,0,1,0,0,0,5,0,1,0,1,0,0,2,2,1,1,1,2,0,2,1,4,0,0,1,13,0,0,0,0,0,0,3,1,0,1,0,0,3
cell_641,2,1,4,0,1,2,8,2,6,0,0,0,0,2,1,1,2,3,4,0,5,0,1,1,0,0,0,2,1,3,0,0,1,3,8,0,1,0,0,0,1,0,6,1,3,2,1,2,0,4,0,1,1,1,0,5,1,0,0,0,2,1,3,1,0,0,0,1,2,2,2,0,1,0,2,1,0,1,0,1,0,0,15,0,0,0,1,1,2,2,1,2,2,2,1,6
cell_642,2,1,4,0,3,3,6,4,1,0,1,0,0,2,0,0,0,3,11,0,2,1,0,3,1,3,0,1,2,0,0,5,0,1,3,1,0,1,0,0,2,0,2,0,1,0,0,1,0,5,1,0,2,0,1,4,1,1,0,1,2,1,5,0,1,0,0,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,19,0,0,1,0,1,0,5,0,0,2,3,0,0
cell_643,6,0,3,2,2,3,12,5,9,2,2,2,1,3,1,0,1,3,8,1,2,1,0,2,2,2,3,2,1,4,0,1,0,6,6,1,3,3,0,1,0,0,2,0,1,2,3,1,1,5,1,4,0,2,0,16,0,0,1,1,9,2,5,2,2,3,1,1,2,4,6,2,1,1,1,0,2,1,8,0,1,1,23,0,3,0,1,4,1,0,1,1,0,1,0,2
cell_644,8,1,1,2,2,3,16,5,7,1,0,2,1,12,3,0,0,2,2,2,3,2,0,5,1,2,9,1,1,2,0,7,0,2,3,1,0,0,1,3,1,0,4,1,0,0,0,2,0,12,0,2,3,2,1,27,10,0,1,0,6,3,4,0,0,5,1,0,0,5,3,0,3,1,1,0,3,2,10,0,1,3,32,2,1,3,1,3,0,1,1,2,3,0,0,5
cell_645,2,0,1,0,0,1,4,1,0,0,0,0,0,6,0,0,0,3,2,0,0,0,0,0,0,1,1,0,2,1,0,2,1,2,2,0,1,0,2,0,1,1,0,0,1,0,1,0,1,8,0,3,0,4,0,15,1,0,0,0,2,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,2,0,10,0,1,2,0,1,0,1,0,1,2,0,3,3
