,Etv5,Ddit4,Nefl,Nanog,Ifitm1,Sox2,Sall4,Tcf7,Slc7a3,Otx2,Cldn4,Pim1,Pou5f1,Col18a1,Sgce,Tdgf1,Dnmt3b,Sparc,Tfb1m,Id3,Stat3,Nodal,Esrrb,Pim2,1190005I06Rik,Tdh,1700019D03Rik,Schip1,Galk1,Mycn,Fxyd6,Gbx2,Tspan17,Spry4,Ifitm3,Slc7a7,Upp1,Cds1,Nptx2,Sdc4,Fgfbp1,Klf6,Slc2a3,Nr5a2
cell_2113,0.99229777,0.4484023,0.0,0.0,1.1827188,0.7568808,0.7568808,0.4484023,0.0,0.0,0.99229777,0.0,0.7568808,1.3426148,0.99229777,0.4484023,0.7568808,2.8239136,0.0,0.0,1.1827188,0.99229777,0.99229777,0.0,0.0,0.7568808,0.4484023,0.0,0.0,0.4484023,2.1884437,0.0,0.0,0.0,0.4484023,0.99229777,0.4484023,0.4484023,0.4484023,0.7568808,0.0,1.1827188,1.6015387,0.4484023
cell_2114,0.0,0.0,0.38208708,0.0,0.8738087,0.65787196,0.8738087,0.38208708,0.0,0.65787196,1.0512966,0.0,0.38208708,0.65787196,0.0,0.0,0.8738087,2.9276092,0.0,1.0512966,0.8738087,0.38208708,0.38208708,0.0,0.0,0.65787196,0.0,0.38208708,0.0,0.65787196,1.9529448,0.38208708,0.0,0.38208708,0.0,0.0,0.0,0.0,0.0,0.65787196,0.8738087,1.3329036,2.7053928,0.38208708
cell_2115,0.0,0.0,0.88671535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88671535,0.0,0.88671535,0.88671535,0.88671535,0.0,0.0,0.0,0.0,0.0,0.0,0.88671535,0.0,0.0,0.0,0.0,0.0,1.6641974,1.3491864,0.0,1.3491864,0.0,0.0,0.0,0.0,0.88671535,0.0,0.0,0.0,0.88671535,0.0,0.0,0.0,0.88671535
cell_2116,1.8484961,0.0,0.0,0.0,0.0,0.0,1.3015888,1.8484961,0.0,0.0,1.3015888,1.3015888,0.0,0.0,0.0,1.3015888,0.0,2.200042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3015888,0.0,0.0,2.4596336,0.0,0.0,0.0,0.0,0.0,0.0,1.3015888,0.0,1.3015888,1.8484961,1.3015888,1.3015888,0.0
cell_2117,0.0,0.0,0.0,0.0,1.5404036,0.0,0.79847866,0.0,0.0,0.0,0.0,0.0,0.79847866,0.0,0.0,0.0,0.79847866,2.3774385,0.0,0.0,0.79847866,0.79847866,0.0,0.79847866,0.0,0.0,0.0,0.0,0.0,0.0,2.9617808,0.79847866,0.79847866,0.0,0.0,0.0,0.0,0.0,0.0,0.79847866,0.0,0.0,0.79847866,0.79847866
cell_2118,0.0,0.0,0.0,0.7125001,0.0,1.1243339,0.7125001,0.0,0.0,0.0,1.8238093,0.7125001,1.1243339,1.1243339,0.0,0.0,0.7125001,2.6003902,0.7125001,1.6402253,0.7125001,0.0,0.0,0.0,0.0,0.0,0.7125001,0.0,0.7125001,0.0,2.743878,0.7125001,1.1243339,1.1243339,0.0,0.0,0.0,0.7125001,0.0,0.7125001,0.0,1.9788607,0.0,0.0
cell_2119,1.2308904,0.0,0.0,0.0,0.0,0.0,0.0,1.2308904,1.2308904,0.0,0.0,0.0,1.2308904,0.0,0.0,0.0,1.2308904,0.0,0.0,1.2308904,0.0,0.0,1.2308904,0.0,1.2308904,0.0,0.0,0.0,0.0,0.0,2.1129768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2308904,0.0,0.0,2.1129768,0.0
cell_2120,0.0,0.75647116,0.75647116,0.0,0.0,0.44812346,0.0,0.0,0.44812346,0.0,1.3420446,0.0,0.75647116,0.0,0.0,0.75647116,1.3420446,2.7169635,0.0,0.44812346,0.75647116,0.0,0.75647116,0.44812346,0.75647116,0.0,0.44812346,1.4798374,0.0,0.0,1.1821835,0.0,0.44812346,0.75647116,0.44812346,0.0,0.44812346,0.75647116,0.0,0.44812346,0.0,1.895176,0.99181217,0.99181217
cell_2121,0.7158144,0.0,0.7158144,0.7158144,0.7158144,0.0,0.0,0.0,0.7158144,0.0,0.0,0.7158144,0.0,0.0,0.0,0.0,1.1287225,0.7158144,0.0,0.0,0.7158144,1.1287225,0.0,0.7158144,0.0,0.0,0.0,0.7158144,0.7158144,0.7158144,0.0,0.0,0.0,0.0,0.0,0.0,0.7158144,0.7158144,0.0,0.0,0.0,0.7158144,1.6454629,0.0
cell_2122,0.0,0.0,0.0,0.0,0.91492254,0.91492254,0.0,0.0,0.91492254,0.91492254,1.3845838,1.3845838,0.91492254,0.0,0.91492254,0.91492254,0.0,2.6720247,0.0,1.943955,1.3845838,0.91492254,0.0,0.0,0.0,0.0,0.0,0.91492254,0.0,0.91492254,1.3845838,0.0,0.91492254,0.0,0.0,1.3845838,0.0,0.0,0.91492254,0.0,0.0,0.91492254,2.77045,0.0
cell_2123,0.55941886,0.0,0.0,0.0,0.0,0.0,0.0,0.55941886,0.0,0.0,1.3859496,0.55941886,0.55941886,0.55941886,0.55941886,0.0,0.0,2.5051038,0.0,0.0,0.0,0.0,0.55941886,0.55941886,0.55941886,0.55941886,0.0,0.0,0.55941886,0.55941886,2.8617675,0.55941886,0.0,0.55941886,0.91601497,0.55941886,0.0,0.91601497,0.0,1.3859496,0.0,2.1396606,1.704372,0.0
cell_2124,0.0,1.4594989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4594989,0.0,0.0,0.0,0.0,0.0,1.4594989,0.0,1.4594989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4594989,0.0,0.0,0.0,0.0,0.0,0.0,1.4594989,0.0,1.4594989,0.0,0.0,0.0,0.0
cell_2125,0.8094007,0.8094007,0.0,0.8094007,0.0,0.0,0.0,0.0,1.250796,1.250796,0.0,0.0,0.0,1.7894642,0.8094007,0.0,0.8094007,1.250796,0.0,0.0,1.7894642,0.8094007,0.8094007,1.250796,0.0,0.0,0.0,0.8094007,0.8094007,0.8094007,1.250796,0.8094007,0.0,0.0,0.0,0.0,0.8094007,1.250796,0.0,0.0,0.0,0.0,1.5559703,0.8094007
cell_2126,0.45194817,0.9984646,0.0,0.45194817,0.76208586,0.45194817,0.8872434,0.0,0.25129184,0.0,1.0985445,0.0,0.45194817,0.61899227,0.45194817,0.45194817,0.61899227,2.0242934,0.0,0.45194817,0.61899227,0.45194817,0.0,0.45194817,0.0,0.25129184,0.0,0.0,0.0,0.61899227,1.4213085,0.45194817,0.0,0.25129184,0.45194817,0.45194817,0.25129184,0.25129184,0.45194817,0.61899227,0.25129184,1.6649253,1.1895133,0.25129184
cell_2127,0.0,0.6443651,0.6443651,0.0,1.033026,0.0,0.0,0.0,0.6443651,0.6443651,1.033026,0.0,1.033026,0.6443651,0.6443651,1.033026,0.0,2.6149755,0.6443651,0.6443651,0.0,0.6443651,0.0,0.6443651,1.033026,0.0,0.0,0.6443651,1.5302019,0.0,1.7090816,0.0,0.6443651,1.3121988,0.6443651,1.033026,0.0,0.0,0.0,0.0,0.0,1.5302019,2.212988,0.6443651
cell_2128,0.0,0.41170108,0.0,0.41170108,0.0,0.41170108,0.9274877,0.0,0.0,0.0,0.41170108,0.41170108,0.9274877,0.70248663,0.41170108,0.41170108,0.41170108,1.2660785,0.0,0.0,0.41170108,1.2660785,0.0,0.41170108,0.0,0.41170108,0.41170108,1.1110456,0.0,0.0,1.400271,0.0,0.0,0.70248663,0.0,0.70248663,0.41170108,0.41170108,0.0,0.9274877,0.0,1.400271,1.6243395,0.41170108
cell_2129,0.8791837,0.38502032,0.38502032,0.6623211,0.0,0.0,0.8791837,0.8791837,0.0,0.6623211,0.0,0.38502032,0.0,0.38502032,0.38502032,0.38502032,1.057296,2.4276457,0.0,0.6623211,0.8791837,0.0,0.38502032,0.38502032,0.0,0.0,0.6623211,0.38502032,0.0,0.38502032,1.8924687,0.0,0.38502032,0.6623211,0.0,0.38502032,0.0,0.8791837,0.0,0.38502032,0.6623211,0.6623211,1.2084292,0.38502032
cell_2130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4160725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4160725,0.0,1.4160725,0.0,0.0,0.0,0.0,0.0,0.0
cell_2131,0.0,1.1567136,0.0,0.0,0.89730287,0.5460899,0.89730287,0.89730287,0.89730287,0.0,0.5460899,0.5460899,0.0,0.5460899,0.89730287,0.0,0.89730287,2.1120164,0.0,1.1567136,0.5460899,0.0,0.0,0.5460899,0.0,0.5460899,0.0,0.0,0.5460899,0.5460899,1.3625027,0.0,0.0,0.0,0.5460899,0.0,0.0,0.0,0.0,0.0,0.0,0.5460899,1.3625027,0.0
cell_2132,0.0,0.75770146,0.0,0.44896096,1.1837907,0.75770146,0.75770146,0.0,0.44896096,0.0,0.44896096,0.44896096,0.0,0.75770146,0.75770146,0.44896096,0.44896096,1.3437567,0.0,0.9932704,0.0,0.75770146,0.44896096,0.44896096,0.44896096,0.0,0.44896096,0.0,0.0,0.0,2.0541496,0.75770146,0.0,0.0,0.0,0.0,0.0,0.0,0.44896096,0.0,0.0,0.44896096,1.1837907,0.75770146
cell_2133,0.8407303,0.0,0.50623286,0.50623286,0.0,0.50623286,0.8407303,0.0,0.0,1.2909168,1.090946,0.50623286,0.50623286,0.8407303,0.0,0.0,1.090946,2.3874264,0.50623286,0.8407303,1.090946,0.0,0.0,0.8407303,0.0,0.0,0.0,0.0,0.0,0.0,1.090946,0.50623286,0.50623286,0.0,0.0,0.50623286,0.0,0.0,0.0,0.8407303,0.0,0.8407303,0.8407303,0.0
cell_2134,0.45307258,0.45307258,0.45307258,0.0,0.0,0.0,0.7637346,0.7637346,0.45307258,0.0,1.6118288,0.45307258,1.0004168,1.0004168,0.45307258,0.0,0.45307258,2.426261,0.0,0.0,0.45307258,0.0,0.45307258,0.0,0.45307258,0.0,0.0,0.45307258,0.0,0.0,2.134261,0.0,0.45307258,0.45307258,0.0,0.45307258,0.0,0.0,1.3521407,0.0,0.0,1.0004168,1.1916634,0.0
cell_2135,0.79266167,0.0,1.532083,0.0,0.79266167,0.79266167,1.532083,0.0,0.0,0.79266167,0.0,0.0,1.532083,0.0,0.0,0.79266167,1.952509,1.2292129,0.0,0.79266167,0.0,0.79266167,0.0,0.0,0.0,0.79266167,0.0,0.0,1.952509,0.0,2.1108935,0.0,0.79266167,1.532083,0.0,0.0,0.0,1.532083,0.0,1.532083,0.79266167,0.79266167,0.79266167,0.79266167
cell_2136,0.0,0.0,0.0,0.0,0.0,0.0,1.3829223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3829223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9420553,0.0,0.0,0.0,1.3829223,0.0,0.0,0.0,0.0,0.0,0.0,1.3829223,0.0,0.0
cell_2137,0.0,1.1154773,0.0,0.52097875,0.52097875,0.52097875,0.8617709,0.52097875,0.8617709,0.8617709,0.8617709,0.0,0.0,0.52097875,0.0,0.0,0.8617709,2.3581564,0.0,0.8617709,0.8617709,0.0,0.0,0.52097875,0.0,0.0,0.52097875,0.52097875,0.0,0.0,1.4857717,0.52097875,0.0,0.52097875,0.0,1.1154773,0.0,0.0,0.0,0.0,0.0,2.3581564,1.867083,0.0
cell_2138,0.0,0.0,0.0,0.0,0.0,0.0,0.59270126,0.0,0.59270126,0.0,1.4434948,0.59270126,0.0,0.96230984,0.0,0.59270126,0.0,2.7446795,0.0,0.0,1.8964311,0.59270126,0.96230984,0.0,0.0,0.0,0.0,0.0,1.2315696,0.0,1.2315696,0.59270126,0.96230984,0.0,1.4434948,0.59270126,0.0,0.0,0.0,0.0,0.0,1.4434948,1.6182667,0.0
cell_2139,0.0,0.814627,0.814627,0.48806855,0.0,0.0,0.48806855,0.48806855,0.0,0.0,1.060391,0.48806855,0.48806855,1.6871701,0.814627,0.0,0.814627,1.9867319,0.0,0.0,1.4221036,0.48806855,0.814627,0.48806855,0.0,0.0,0.0,0.0,0.0,0.0,1.6871701,0.0,0.0,0.0,0.0,1.060391,0.0,0.0,0.0,1.5633938,0.0,1.060391,2.9572942,0.814627
cell_2140,1.3994746,0.0,1.3994746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3994746,0.0,0.0,0.0,1.3994746,1.3994746,0.0,0.0,0.0,0.0,1.9609592,0.0,0.0,0.0,0.0,0.0,0.0,1.3994746,0.0,0.0,1.9609592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3994746,0.0,0.0
cell_2141,1.0697272,0.0,0.0,0.0,0.56862295,0.0,0.9288782,0.32419494,0.76488656,0.0,0.9288782,0.32419494,0.76488656,0.0,0.0,0.56862295,0.0,2.5247285,0.56862295,0.32419494,1.0697272,0.32419494,0.32419494,0.56862295,0.0,0.0,0.0,0.32419494,0.0,0.0,2.1132896,0.32419494,0.0,0.0,0.0,0.76488656,0.32419494,0.0,0.32419494,0.9288782,0.0,1.5746744,2.5247285,0.0
cell_2142,0.82425004,0.4947481,0.0,0.0,0.4947481,0.0,0.0,0.0,0.82425004,0.4947481,1.071671,0.82425004,0.82425004,1.071671,0.82425004,0.4947481,0.0,1.9111362,0.4947481,0.82425004,0.4947481,0.4947481,0.4947481,0.0,0.0,0.0,0.0,0.0,0.4947481,0.0,1.9111362,0.0,0.4947481,0.4947481,0.0,0.0,0.0,0.0,0.4947481,0.82425004,0.4947481,1.7012138,1.7012138,0.82425004
cell_2143,0.94107926,0.20151077,0.0,0.6381616,0.36914602,0.20151077,0.6381616,0.0,0.0,0.51267284,1.0246052,0.51267284,0.36914602,0.20151077,0.20151077,0.36914602,0.36914602,2.516544,0.0,0.36914602,0.7496443,0.0,0.36914602,0.51267284,0.0,0.20151077,0.20151077,0.0,0.36914602,0.20151077,2.0694835,0.0,0.0,0.51267284,0.36914602,0.7496443,0.51267284,0.51267284,0.20151077,1.1016891,0.51267284,0.7496443,3.110486,0.8499357
cell_2144,0.4299349,0.0,0.0,0.0,0.95991415,0.4299349,1.4405327,0.0,0.95991415,0.4299349,1.3044841,0.7296309,0.4299349,0.0,0.4299349,0.0,1.5602691,2.007662,0.0,0.4299349,0.0,0.0,1.1469673,0.0,0.0,0.0,0.7296309,0.4299349,0.0,0.4299349,1.5602691,0.0,0.0,0.0,0.0,0.4299349,0.7296309,0.0,0.0,0.7296309,0.0,1.1469673,1.3044841,0.7296309
cell_2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1668262,1.1668262,0.0,0.0,0.0,1.1668262,0.0,1.1668262,0.0,0.0,1.1668262,0.0,1.1668262,0.0,1.1668262,0.0,1.1668262,0.0,0.0,1.1668262,0.0,1.6907536,0.0,0.0,0.0,0.0,0.0,1.1668262,1.6907536,0.0,0.0,0.0,0.0,0.0,0.0
cell_2146,0.30625847,0.30625847,0.0,0.30625847,0.0,0.5403845,0.30625847,0.0,0.72996116,0.30625847,1.3523928,0.5403845,0.8892621,0.5403845,0.0,0.30625847,1.0266389,2.861248,0.0,0.5403845,0.5403845,0.0,0.30625847,0.0,0.30625847,0.30625847,0.0,0.30625847,0.0,0.0,2.3337607,0.0,0.0,0.30625847,1.0266389,0.30625847,0.0,0.5403845,0.30625847,0.5403845,0.30625847,0.5403845,2.100061,0.0
cell_2147,0.76302105,0.32322916,0.92676675,0.0,0.5671098,0.32322916,0.76302105,0.0,0.0,0.5671098,1.1907331,0.32322916,0.76302105,0.92676675,0.0,0.32322916,0.0,2.7408473,0.0,0.5671098,0.76302105,0.76302105,0.0,0.76302105,0.0,0.0,0.32322916,0.0,0.92676675,0.32322916,2.3182583,0.0,0.0,0.5671098,0.0,0.0,0.5671098,0.5671098,0.0,0.0,0.5671098,1.1907331,2.3551347,0.32322916
cell_2148,0.0,0.3514719,0.3514719,0.0,0.61102325,0.3514719,0.61102325,0.0,0.3514719,0.61102325,0.61102325,0.61102325,0.3514719,0.0,0.3514719,1.1332679,0.3514719,2.905122,0.0,0.61102325,0.98754334,0.0,0.8169006,0.3514719,0.0,0.61102325,0.3514719,0.61102325,0.8169006,0.61102325,1.7285954,0.3514719,0.0,0.61102325,1.3732357,0.0,0.3514719,0.3514719,0.0,1.2604326,0.0,0.8169006,1.1332679,0.3514719
cell_2149,0.0,0.96965504,0.0,0.43546277,0.0,0.43546277,0.96965504,0.7378129,0.43546277,0.0,1.1577339,0.43546277,0.43546277,0.43546277,0.43546277,0.0,0.7378129,2.4307923,0.0,1.4525664,0.96965504,0.43546277,0.43546277,0.0,0.0,0.0,0.0,0.43546277,0.7378129,0.43546277,1.7768326,0.43546277,0.43546277,0.0,0.43546277,0.43546277,0.0,0.0,0.96965504,0.43546277,0.0,0.7378129,2.4776776,0.7378129
cell_2150,0.0,1.2713327,0.0,0.0,0.0,0.0,1.2713327,0.0,0.0,0.0,0.0,0.0,1.2713327,0.0,0.0,0.0,0.0,2.7968915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2713327,0.0,0.0,0.0,0.0,2.7968915,0.0,0.0,1.2713327,0.0,1.2713327,0.0,0.0,0.0,0.0,0.0,0.0,1.2713327,0.0
cell_2151,0.6307845,0.36432508,0.36432508,0.36432508,1.0145668,0.0,1.0145668,0.0,0.0,0.0,1.162435,0.84097487,0.36432508,0.84097487,0.0,0.0,0.6307845,1.2912287,0.0,0.6307845,0.84097487,0.6307845,0.0,0.84097487,0.0,0.0,0.84097487,0.36432508,0.84097487,0.36432508,1.0145668,0.36432508,0.36432508,0.0,0.0,0.0,0.0,0.36432508,0.0,0.36432508,0.36432508,1.0145668,0.84097487,0.36432508
cell_2152,0.0,0.0,0.382957,0.382957,0.382957,0.382957,0.0,0.382957,0.382957,0.382957,0.65919214,0.0,0.0,0.0,0.0,0.382957,1.2038952,1.8869756,0.65919214,0.65919214,0.382957,0.0,0.65919214,0.382957,0.382957,0.0,0.382957,0.382957,0.0,0.382957,1.8869756,0.382957,0.382957,0.0,0.0,0.65919214,0.0,0.382957,0.382957,0.65919214,0.0,1.2038952,2.7971773,0.8754041
cell_2153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2224036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2224036,0.0,0.0,1.2224036,0.0,1.2224036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8773637,0.0,1.2224036,0.0,0.0,0.0,0.0,0.0,0.0,1.2224036,0.0,1.7562494,0.0,0.0
cell_2154,0.0,0.0,0.0,1.5321815,0.0,0.64556575,1.0346535,0.0,0.64556575,0.64556575,1.3140453,0.0,0.64556575,0.64556575,0.0,0.0,0.64556575,2.4752593,0.64556575,1.5321815,0.0,1.0346535,0.64556575,0.64556575,0.64556575,0.0,0.0,0.0,0.64556575,0.0,1.8629001,0.0,1.0346535,0.0,0.0,1.0346535,0.64556575,0.0,0.64556575,1.0346535,1.5321815,1.3140453,1.7111508,0.0
cell_2155,0.0,0.0,0.0,0.0,0.0,0.0,1.3666859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3666859,1.3666859,0.0,0.0,1.3666859,0.0,0.0,0.0,0.0,0.0,1.3666859,0.0,0.0,0.0,2.2790084,0.0,0.0,0.0,0.0,1.9234688,0.0,0.0,0.0,0.0,0.0,0.0,1.3666859,0.0
cell_2156,0.6835096,0.6835096,0.6835096,0.0,0.0,0.6835096,0.28287488,0.28287488,0.503123,0.0,1.0857414,0.0,0.503123,1.190454,0.0,0.28287488,0.8362759,1.6582679,0.28287488,0.6835096,0.503123,1.0857414,0.503123,0.8362759,0.503123,0.28287488,0.0,0.28287488,0.28287488,0.0,2.2163165,0.28287488,0.503123,0.503123,0.6835096,0.0,0.0,0.6835096,0.28287488,0.8362759,0.0,1.3718029,2.9084177,0.6835096
cell_2157,0.6036007,0.6036007,0.34666705,0.34666705,0.34666705,0.34666705,0.0,0.34666705,0.0,0.34666705,2.0320265,0.0,0.6036007,0.6036007,0.80783087,0.0,1.3610843,2.7138836,0.0,0.80783087,0.34666705,0.0,0.80783087,0.80783087,0.0,0.34666705,0.0,0.80783087,0.6036007,0.0,2.0320265,0.34666705,0.80783087,0.80783087,0.0,0.80783087,0.0,0.6036007,0.0,0.9773418,0.0,1.3610843,1.1222405,0.0
cell_2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0786116,1.0786116,1.0786116,0.0,0.0,2.8048594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1704671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0786116,0.0,1.0786116,1.5853887,0.0
cell_2159,0.0,0.0,0.0,1.2166197,1.2166197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166197,1.7494633,1.2166197,0.0,1.7494633,0.0,0.0,0.0,0.0,0.0,0.0,1.7494633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166197,1.7494633,1.7494633,0.0
cell_2160,0.0,0.9674698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674698,0.0,1.4498692,0.0,0.0,1.4498692,1.4498692,0.9674698,0.0,0.0,0.9674698,0.9674698,0.0,0.9674698,0.0,0.0,1.4498692,0.9674698,0.0,1.4498692,0.0,0.0,0.0,0.0,0.0,0.0,0.9674698,0.0,0.9674698,0.0,0.0,0.0,0.0
cell_2161,1.0392898,1.0392898,1.0392898,0.0,1.8689715,0.0,1.0392898,0.0,0.0,0.0,1.0392898,0.0,0.0,1.5378168,0.0,0.0,0.0,1.5378168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0392898,1.0392898,0.0,0.0,1.0392898,1.5378168,0.0,1.0392898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_2162,0.41870385,0.71294016,0.41870385,0.0,0.0,0.0,0.9399957,0.71294016,0.9399957,0.41870385,1.4158388,0.0,0.71294016,0.41870385,0.0,0.41870385,0.41870385,2.6011896,0.0,0.71294016,0.71294016,0.71294016,0.0,0.71294016,0.0,0.0,0.71294016,0.0,0.41870385,0.41870385,1.2809201,0.0,0.0,0.71294016,0.41870385,0.0,0.41870385,0.41870385,0.41870385,0.0,0.41870385,0.71294016,1.5346994,0.71294016
cell_2163,0.0,0.5749808,0.0,0.0,0.0,0.9377363,0.5749808,0.0,0.9377363,0.5749808,0.5749808,0.0,0.5749808,0.0,0.5749808,0.5749808,0.5749808,2.8058984,0.0,0.0,0.9377363,0.9377363,0.0,0.5749808,0.0,0.5749808,0.0,0.0,0.0,0.0,0.5749808,0.5749808,0.0,0.0,0.0,0.9377363,0.0,0.5749808,0.5749808,0.0,0.5749808,1.2033595,0.9377363,0.0
cell_2164,0.0,0.5221342,0.0,0.0,0.0,0.0,0.5221342,0.0,1.1173894,0.0,0.8634141,0.0,0.8634141,0.5221342,0.0,0.0,0.5221342,2.2938547,0.5221342,1.7577456,0.0,0.0,0.0,0.0,0.0,0.5221342,0.0,0.5221342,0.0,0.0,1.3197498,0.5221342,0.0,0.0,0.0,0.0,0.5221342,1.3197498,0.0,0.0,0.8634141,1.1173894,0.8634141,0.5221342
cell_2165,1.932105,1.3742253,0.0,0.0,1.3742253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3742253,0.0,0.0,1.3742253,1.3742253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5500743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.203401,0.0
cell_2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1808363,1.1808363,0.0,2.0504363,0.0,0.0,0.0,0.0,0.0,1.1808363,0.0,1.1808363,1.1808363,1.1808363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.728767,0.0
cell_2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8525186,0.0,1.3050649,1.8525186,2.4639993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8525186,0.0,0.0,0.0,0.0,1.3050649,0.0,0.0,0.0,2.2042868,0.0,2.2042868,2.4639993,0.0
cell_2168,0.6468096,0.37481317,0.0,0.37481317,0.86042225,0.6468096,0.86042225,0.37481317,0.0,0.37481317,1.3159571,1.036339,0.0,0.0,0.37481317,0.6468096,0.86042225,2.2175665,0.0,0.0,0.37481317,0.0,0.37481317,0.86042225,0.0,0.0,0.0,0.6468096,0.86042225,0.37481317,1.4310377,0.0,0.0,0.0,0.0,0.37481317,0.0,0.86042225,0.6468096,0.0,0.0,1.6277642,1.036339,1.036339
cell_2169,0.79587567,0.4751096,0.0,0.0,0.4751096,0.79587567,0.4751096,0.0,1.2333652,0.0,1.2333652,0.0,0.79587567,0.79587567,0.0,0.4751096,0.0,2.116049,0.0,1.0383567,0.0,0.4751096,0.0,0.79587567,0.0,0.0,0.0,0.79587567,0.0,0.0,2.2528346,0.0,0.0,0.4751096,0.0,1.2333652,0.4751096,0.4751096,0.0,0.4751096,0.0,1.9575429,1.659624,0.4751096
cell_2170,0.9290156,1.1933233,0.0,0.0,0.0,0.0,0.9290156,0.0,0.9290156,0.0,1.1933233,0.9290156,0.0,1.5748545,1.1933233,0.0,0.9290156,2.640637,0.5687215,0.5687215,0.5687215,0.9290156,0.0,0.0,0.0,0.0,0.0,0.0,0.5687215,0.0,0.9290156,0.0,0.0,0.5687215,0.0,0.5687215,0.0,0.5687215,0.0,0.0,0.9290156,1.1933233,1.8503512,0.5687215
cell_2171,0.2960373,0.2960373,0.0,0.2960373,0.7097884,0.5241607,0.86629397,0.0,1.1207396,0.0,1.0015879,0.2960373,0.2960373,0.7097884,0.0,0.2960373,0.5241607,2.8643115,0.0,0.0,0.2960373,0.5241607,0.2960373,0.5241607,0.7097884,0.2960373,0.0,0.5241607,0.5241607,0.0,2.1493695,0.0,0.5241607,0.2960373,0.2960373,0.2960373,0.0,0.0,0.2960373,1.1207396,0.0,1.0015879,1.7008795,0.7097884
cell_2172,0.35988978,0.35988978,0.0,0.0,0.0,0.6239808,0.35988978,0.35988978,0.35988978,0.35988978,1.3943121,1.0052849,0.8326979,0.35988978,0.35988978,0.6239808,0.35988978,2.698773,0.0,0.0,0.6239808,0.35988978,0.6239808,0.0,0.0,0.6239808,0.35988978,0.35988978,0.35988978,0.35988978,2.222487,0.0,0.0,0.35988978,0.35988978,0.35988978,0.0,0.35988978,0.35988978,0.6239808,0.35988978,1.280664,1.1524239,1.0052849
cell_2173,0.0,0.0,0.0,1.2369826,1.5406885,0.0,1.2369826,0.0,0.0,0.0,0.79867816,0.0,1.2369826,1.5406885,0.0,0.0,0.79867816,2.3777676,1.2369826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79867816,0.0,0.0,2.1205363,0.0,0.79867816,0.0,0.79867816,0.79867816,0.79867816,0.0,0.0,0.0,0.79867816,0.0,1.7733246,1.2369826
