,Etv5,Slc7a7,Col18a1,Upp1,Nanog,Htra1,Tdgf1,Klf4,Sox2,Bbs2,Cds1,Sgce,1190005I06Rik,Sparc,Sdc4,1700019D03Rik,Acot9,Ifitm2,Klf5,Aldh7a1,Esrrb,Dnmt3a,Tfb1m,Spry4,Nptx2,Fgf4,Akap12,Pigl,Sqle,Basp1,Cidea,Klf2,Tspan17,Cdca7,Dnmt3b,Fgfbp1,Ifitm3,Otx2,Tcf7,Asrgl1,Cth,Tcl1,F2rl1,Cldn4,Rbm14,Fpgs,Klf9,Mycn,Rtel1,Slc2a3,Msrb2,Stat3,Ifitm1,Pim2,Schip1,Tdh,Nodal,Fgf15,Ddit4,Morc1,Socs3,Rest,Phc1,Hexa,Galk1,Rcor2,Car13,Pim1,Bad,Klf6,Nr5a2,Fxyd6,Id3,Stoml1,Slc7a3,Egfl6,Spry2,Zfp64,Sall4,Rab12,Thumpd3,Gbx2,Pou5f1,Nes,Lefty2,Zfp7,Pla2g10,Trp53,Zap70,Gldc,Kcnk1,Stra8,Myc,Cdc42ep4,Nefl,B3gnt7
cell_1139,0.0,1.1069875,1.9566655,0.0,0.0,0.0,1.9566655,0.0,1.6194798,0.0,0.0,0.0,0.0,2.4092987,1.1069875,0.0,0.0,0.0,1.1069875,0.0,0.0,1.1069875,0.0,0.0,0.0,0.0,1.6194798,0.0,1.9566655,2.4092987,0.0,0.0,0.0,1.6194798,2.5765274,1.1069875,1.1069875,0.0,0.0,0.0,1.1069875,0.0,1.1069875,2.4092987,0.0,0.0,1.1069875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6194798,0.0,0.0,1.1069875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9566655,0.0,0.0,0.0,1.1069875,0.0,0.0,0.0,1.9566655,0.0,0.0,0.0,1.1069875,1.6194798,0.0,0.0,0.0,0.0,1.1069875,0.0,0.0,1.1069875
cell_1140,1.2304833,1.2304833,2.1124713,1.2304833,0.0,0.0,1.2304833,0.0,0.0,0.0,0.0,0.0,0.0,1.7657177,0.0,1.7657177,0.0,0.0,0.0,0.0,0.0,1.2304833,0.0,0.0,1.2304833,0.0,1.2304833,1.2304833,0.0,1.7657177,0.0,1.7657177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7657177,0.0,1.2304833,0.0,1.2304833,0.0,0.0,0.0,0.0,0.0,0.0,1.7657177,0.0,0.0,0.0,0.0,1.2304833,0.0,0.0,0.0,2.1124713,1.2304833,1.2304833,0.0,0.0,0.0,1.2304833,0.0,0.0,0.0,2.1124713,1.2304833,0.0,1.2304833,0.0,0.0,0.0,0.0,0.0,0.0,2.3694522,0.0,0.0,0.0,0.0,1.2304833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304833
cell_1141,0.0,0.0,0.0,1.631438,0.0,0.0,2.5902915,0.0,0.0,0.0,0.0,0.0,0.0,2.2216396,0.0,1.631438,1.631438,1.631438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.631438,0.0,0.0,1.631438,2.2216396,0.0,2.2216396,0.0,0.0,0.0,0.0,0.0,1.631438,0.0,0.0,0.0,0.0,0.0,0.0,1.631438,0.0,0.0,0.0,2.2216396,1.631438,0.0,0.0,0.0,0.0,0.0,0.0,2.2216396,0.0,0.0,0.0,0.0,0.0,1.631438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5902915,0.0,0.0,0.0,1.631438,1.631438,0.0,0.0,0.0,1.631438,0.0,0.0,0.0,0.0
cell_1142,1.4089628,0.0,2.1666822,0.9344665,0.0,0.0,0.0,0.9344665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4089628,0.9344665,1.4089628,0.0,0.9344665,0.0,0.9344665,0.0,0.9344665,0.9344665,0.0,1.4089628,0.0,0.0,1.4089628,0.0,0.9344665,0.0,0.9344665,2.1666822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9344665,0.0,0.0,0.0,1.7294521,0.9344665,0.0,0.0,0.0,0.0,0.0,1.9717755,0.0,1.4089628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9344665,0.0,0.0,0.0,1.7294521,0.0,0.0,0.0,2.592777,0.9344665,0.0,0.0,0.0,0.9344665,0.0,0.0,0.9344665,0.0,0.0,0.0,0.0,1.4089628
cell_1143,1.3134357,0.8584346,1.3134357,2.2144954,0.8584346,0.0,0.0,0.0,0.8584346,0.0,0.0,0.0,0.0,1.3134357,0.0,0.0,0.0,0.0,0.8584346,1.3134357,0.0,0.8584346,0.0,1.8621958,0.0,0.0,0.0,0.0,1.3134357,1.3134357,0.0,2.2144954,0.0,1.3134357,1.3134357,0.0,0.0,1.8621958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8584346,0.0,0.0,0.8584346,1.3134357,0.0,0.8584346,0.0,0.0,0.8584346,0.8584346,0.0,0.0,0.0,0.0,0.0,1.624995,2.0537803,0.0,0.0,0.0,0.0,0.0,0.8584346,0.8584346,0.0,0.0,2.4744956,0.0,0.0,0.0,0.0,0.8584346,1.3134357,0.0,0.8584346,0.0,3.0630155,0.0,0.0,0.8584346,0.0,1.8621958,0.8584346,0.8584346,0.0,0.0,0.8584346,0.8584346,0.8584346,0.8584346
cell_1144,0.0,0.0,1.4064733,1.4064733,0.0,0.0,2.3267515,1.4064733,0.0,0.0,0.0,0.0,0.0,1.4064733,0.0,0.0,0.0,1.4064733,0.0,1.9689388,0.0,1.9689388,0.0,0.0,0.0,0.0,1.9689388,0.0,0.0,2.3267515,0.0,1.9689388,0.0,1.4064733,0.0,0.0,0.0,0.0,0.0,1.4064733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4064733,0.0,0.0,0.0,0.0,0.0,1.4064733,0.0,0.0,0.0,0.0,0.0,1.4064733,2.5897276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4064733,0.0,2.3267515,0.0,0.0,0.0,1.4064733,0.0,0.0,0.0,2.9698613,0.0,0.0,1.4064733,0.0,1.4064733,0.0,1.9689388,0.0,0.0,0.0,0.0,0.0,1.4064733
cell_1145,0.7795047,0.0,1.5131861,1.2121744,0.0,0.0,1.744243,0.0,0.0,0.0,0.0,0.7795047,0.0,1.744243,0.0,1.2121744,0.0,0.0,0.0,0.7795047,0.0,1.2121744,0.0,0.7795047,0.0,0.0,1.2121744,0.0,0.7795047,2.3459451,0.0,0.0,0.0,1.5131861,2.089683,0.0,0.0,0.0,0.0,0.7795047,0.0,0.0,0.0,0.0,0.7795047,1.744243,0.7795047,0.0,0.7795047,1.5131861,0.0,1.5131861,0.0,1.9318056,0.0,0.7795047,0.0,0.0,0.0,0.0,0.0,1.2121744,1.5131861,0.0,0.7795047,1.2121744,0.0,0.0,1.2121744,0.0,0.0,0.0,1.744243,0.0,0.7795047,0.0,0.0,0.0,1.5131861,0.0,1.744243,0.0,2.7189708,0.0,0.0,0.0,0.0,0.0,0.0,1.2121744,0.0,0.0,0.0,1.2121744,0.0,0.7795047
cell_1146,0.0,0.0,2.114369,0.0,0.0,0.0,2.7452633,0.0,3.1290853,0.0,0.0,0.0,0.0,2.114369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.114369,2.114369,0.0,0.0,2.114369,2.114369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7452633,0.0,0.0,0.0,2.114369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.114369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7452633,0.0,0.0,0.0,2.114369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1147,0.8384913,1.2880611,2.0234497,0.8384913,0.0,0.0,1.5970869,0.0,0.0,0.0,0.0,0.0,0.8384913,0.8384913,0.0,0.0,0.8384913,0.0,0.0,0.8384913,0.0,1.2880611,0.0,0.0,0.0,0.0,0.0,0.8384913,1.2880611,0.8384913,0.0,0.0,0.0,1.5970869,0.8384913,0.0,0.0,0.8384913,0.0,0.0,0.0,0.0,0.0,0.0,1.2880611,0.0,0.8384913,0.0,0.0,0.8384913,0.0,0.0,1.2880611,0.0,0.0,1.2880611,1.2880611,0.0,0.0,0.0,0.0,0.0,0.8384913,0.8384913,1.2880611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8384913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506845,0.0,0.0,0.0,0.0,1.5970869,0.0,1.2880611,0.0,0.0,0.0,0.0,0.0,0.0
cell_1148,2.1040509,0.0,1.7577794,0.0,0.0,0.0,1.2237084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7577794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.360768,0.0,0.0,1.7577794,0.0,0.0,0.0,0.0,2.360768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7577794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4718745,0.0,0.0,0.0,0.0,1.2237084,0.0,0.0,0.0,2.734279,0.0,0.0,0.0,0.0,0.0,1.2237084,0.0,0.0,0.0,0.0,1.2237084,1.2237084,0.0,0.0,0.0,0.0,0.0,1.2237084,0.0,2.734279,0.0,0.0,0.0,0.0,0.0,0.0,1.2237084,1.2237084,0.0,0.0,0.0,0.0,2.1040509
cell_1149,1.8070499,0.0,1.8070499,2.4145641,0.0,0.0,2.9351096,0.0,1.8070499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2658833,2.1562488,0.0,0.0,0.0,0.0,0.0,1.2658833,0.0,1.8070499,0.0,0.0,2.1562488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2658833,0.0,1.8070499,0.0,0.0,0.0,2.7897742,0.0,1.8070499,0.0,0.0,0.0,0.0,0.0,0.0,2.9351096,0.0,2.4145641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2658833,0.0,1.2658833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9351096,0.0,0.0,0.0,0.0,2.1562488,0.0,1.2658833,0.0,0.0,0.0,0.0,0.0,0.0
cell_1150,1.9144926,0.0,1.3588585,0.0,0.0,0.0,0.0,0.0,1.3588585,1.3588585,0.0,0.0,0.0,0.0,0.0,0.0,1.9144926,0.0,0.0,1.3588585,0.0,0.0,0.0,0.0,0.0,0.0,1.9144926,0.0,0.0,1.3588585,0.0,1.3588585,0.0,1.3588585,1.9144926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3588585,0.0,0.0,0.0,0.0,0.0,2.2695706,0.0,0.0,1.9144926,2.2695706,0.0,0.0,1.3588585,0.0,0.0,0.0,0.0,0.0,1.9144926,0.0,0.0,1.3588585,0.0,0.0,0.0,0.0,0.0,0.0,2.9096563,1.3588585,1.3588585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9144926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3588585
cell_1151,2.0737393,2.4363964,1.827108,2.0737393,0.0,1.0074571,2.4363964,1.0074571,1.4990104,0.0,0.0,0.0,0.0,0.0,1.0074571,0.0,0.0,0.0,0.0,1.0074571,0.0,1.0074571,0.0,1.4990104,0.0,0.0,2.0737393,0.0,0.0,2.2714186,0.0,1.0074571,0.0,0.0,2.5779717,0.0,1.0074571,1.4990104,0.0,0.0,0.0,0.0,1.0074571,0.0,0.0,0.0,1.4990104,0.0,0.0,1.0074571,0.0,1.0074571,0.0,2.2714186,0.0,0.0,0.0,0.0,0.0,1.0074571,0.0,1.4990104,1.0074571,0.0,1.0074571,1.0074571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0074571,1.0074571,0.0,1.4990104,0.0,0.0,0.0,0.0,1.0074571,3.0848203,0.0,1.0074571,0.0,1.4990104,0.0,0.0,1.4990104,1.0074571,0.0,1.0074571,0.0,0.0,1.0074571
cell_1152,1.4882871,0.0,1.4882871,2.423785,0.0,0.0,1.4882871,0.0,1.4882871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4882871,1.4882871,0.0,1.4882871,0.0,0.0,0.0,1.4882871,0.0,0.0,1.4882871,0.0,1.4882871,2.423785,0.0,0.0,0.0,0.0,2.0616598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4882871,0.0,0.0,0.0,0.0,2.0616598,0.0,0.0,0.0,3.656473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4882871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0616598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0716283,0.0,0.0,0.0,0.0,0.0,0.0,1.4882871,0.0,0.0,2.0616598,1.4882871,0.0,0.0
cell_1153,0.99371517,0.0,1.4821732,2.2519503,1.808904,0.0,1.4821732,2.0547652,0.0,0.99371517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99371517,0.0,0.0,1.4821732,0.0,0.0,0.0,0.0,0.0,1.4821732,0.0,0.0,0.99371517,0.0,1.4821732,0.0,0.99371517,0.0,0.0,0.99371517,2.0547652,0.99371517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0547652,0.0,0.0,0.99371517,1.4821732,0.0,0.99371517,1.4821732,0.99371517,0.99371517,0.0,0.0,0.0,1.808904,0.0,0.0,2.0547652,0.0,0.99371517,0.0,0.0,0.0,0.0,0.0,0.99371517,0.99371517,0.0,0.0,0.99371517,2.2519503,0.0,0.99371517,1.4821732,2.681707,0.0,0.0,0.0,0.0,1.808904,0.0,0.99371517,0.0,0.0,0.0,0.0,0.0,0.0
cell_1154,0.0,0.0,0.0,1.2520642,1.7909442,0.0,1.2520642,0.0,1.2520642,0.0,0.0,0.0,0.0,1.7909442,0.0,0.0,0.0,0.0,0.0,1.2520642,1.2520642,0.0,0.0,0.0,0.0,1.2520642,0.0,0.0,1.2520642,1.7909442,0.0,0.0,0.0,0.0,1.7909442,0.0,0.0,1.2520642,0.0,0.0,0.0,1.2520642,0.0,0.0,0.0,0.0,1.2520642,0.0,0.0,2.1392028,0.0,0.0,1.2520642,0.0,0.0,1.2520642,1.2520642,0.0,0.0,0.0,0.0,1.2520642,1.7909442,0.0,0.0,2.3970058,0.0,0.0,0.0,0.0,0.0,1.2520642,0.0,0.0,2.1392028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7716715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2520642,0.0,0.0,0.0
cell_1155,0.0,0.0,0.0,1.9634016,0.0,0.0,0.0,0.0,1.112243,0.0,1.112243,0.0,0.0,1.112243,0.0,0.0,1.112243,1.6257727,0.0,1.112243,0.0,1.112243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9634016,0.0,0.0,0.0,1.112243,1.112243,0.0,0.0,1.112243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.112243,0.0,0.0,0.0,1.112243,0.0,1.112243,1.112243,0.0,0.0,0.0,0.0,2.416437,1.112243,0.0,1.6257727,0.0,0.0,0.0,0.0,1.112243,0.0,0.0,1.6257727,0.0,1.112243,0.0,0.0,0.0,0.0,0.0,0.0,1.112243,3.3154666,0.0,0.0,1.112243,0.0,1.112243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.112243
cell_1156,0.0,0.0,1.7123865,2.5735629,0.0,0.0,0.9218979,0.0,0.9218979,0.0,0.0,0.0,0.9218979,1.7123865,1.3932984,0.0,1.3932984,0.0,0.0,0.0,0.0,0.0,0.0,1.7123865,0.0,0.0,1.3932984,1.3932984,0.9218979,0.9218979,0.0,0.9218979,0.0,0.0,1.7123865,0.0,0.0,0.0,0.9218979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9218979,0.9218979,2.3109841,0.0,0.0,0.0,1.3932984,0.0,0.0,0.0,0.0,0.0,1.3932984,0.0,0.0,1.3932984,0.0,0.0,0.0,0.0,1.3932984,0.0,1.7123865,0.0,0.0,0.9218979,0.9218979,0.0,0.0,1.3932984,0.9218979,0.0,0.0,0.0,0.0,2.4508672,0.9218979,0.0,0.9218979,0.0,1.3932984,0.0,1.7123865,0.0,0.0,0.0,0.0,0.0,0.9218979
cell_1157,0.99902153,0.0,1.488681,1.488681,0.0,0.0,1.815943,0.0,0.0,0.0,0.0,0.0,0.0,0.99902153,0.0,0.99902153,0.0,1.815943,0.0,0.0,0.0,0.0,0.99902153,0.99902153,0.0,0.99902153,1.488681,0.0,0.0,1.488681,0.0,0.99902153,0.0,0.99902153,2.5656693,0.0,0.99902153,0.99902153,0.0,0.0,0.0,0.0,0.0,0.0,1.488681,0.0,1.488681,0.0,0.99902153,0.0,0.0,0.99902153,0.99902153,1.815943,0.99902153,0.0,0.0,0.0,0.99902153,0.0,0.0,0.0,2.259481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99902153,0.99902153,0.0,0.0,0.0,0.99902153,0.0,0.0,0.0,2.6895459,0.0,0.0,0.0,0.99902153,0.0,0.0,0.99902153,0.0,0.0,0.0,0.0,0.0,0.99902153
cell_1158,1.7420505,0.0,2.5473018,2.3435423,0.0,0.0,1.2103083,0.0,1.7420505,0.0,0.0,0.0,1.2103083,0.0,0.0,0.0,0.0,0.0,0.0,1.2103083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0873547,0.0,0.0,0.0,0.0,1.2103083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2103083,0.0,0.0,0.0,1.2103083,0.0,1.2103083,0.0,0.0,0.0,0.0,2.5473018,0.0,1.2103083,0.0,0.0,0.0,0.0,0.0,1.7420505,1.7420505,0.0,0.0,1.2103083,0.0,0.0,1.2103083,0.0,1.2103083,0.0,0.0,1.7420505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4534338,0.0,0.0,0.0,0.0,1.7420505,0.0,1.2103083,0.0,0.0,0.0,0.0,0.0,0.0
cell_1159,1.5357772,0.0,1.8667744,1.0376114,1.0376114,0.0,1.0376114,0.0,1.5357772,1.0376114,1.0376114,0.0,0.0,1.5357772,0.0,1.0376114,0.0,1.0376114,1.5357772,0.0,1.0376114,1.8667744,0.0,1.5357772,0.0,0.0,1.0376114,0.0,0.0,1.5357772,0.0,1.0376114,0.0,1.0376114,1.0376114,0.0,0.0,1.5357772,0.0,0.0,0.0,0.0,1.0376114,1.0376114,0.0,1.0376114,1.5357772,0.0,1.8667744,1.0376114,0.0,0.0,1.0376114,0.0,0.0,0.0,0.0,0.0,1.0376114,0.0,0.0,0.0,2.6215675,0.0,0.0,1.0376114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9561944,0.0,0.0,0.0,0.0,1.0376114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1160,1.2175132,0.0,0.0,2.0963385,0.0,0.0,2.0963385,2.0963385,0.0,0.0,0.0,0.0,0.0,1.2175132,0.0,0.0,1.2175132,0.0,0.0,1.2175132,0.0,1.2175132,0.0,0.0,0.0,1.7505121,0.0,0.0,0.0,2.3528123,0.0,1.2175132,0.0,1.2175132,0.0,0.0,0.0,1.7505121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2175132,1.2175132,1.2175132,0.0,0.0,0.0,0.0,0.0,1.7505121,0.0,0.0,0.0,0.0,0.0,0.0,1.7505121,0.0,1.2175132,1.2175132,0.0,1.2175132,1.2175132,0.0,0.0,0.0,0.0,1.2175132,1.7505121,0.0,0.0,0.0,1.2175132,0.0,0.0,1.2175132,3.5352285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1161,0.0,1.7633388,0.0,0.0,1.2284522,0.0,0.0,0.0,1.2284522,0.0,0.0,0.0,0.0,1.2284522,1.2284522,0.0,0.0,1.2284522,1.7633388,1.2284522,0.0,0.0,0.0,1.2284522,0.0,0.0,1.2284522,1.2284522,0.0,1.7633388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7633388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3668504,0.0,0.0,1.7633388,0.0,0.0,0.0,0.0,0.0,0.0,1.2284522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2284522,0.0,3.0119748,0.0,0.0,1.2284522,1.7633388,0.0,0.0,0.0,1.2284522,0.0,1.2284522,0.0,0.0,0.0
cell_1162,0.72057325,1.1350157,1.8370605,1.1350157,0.0,0.0,1.8370605,0.0,0.72057325,0.72057325,0.0,0.0,1.1350157,2.1269546,1.1350157,0.72057325,0.0,0.72057325,0.72057325,0.72057325,0.72057325,1.6529657,0.0,0.0,0.0,0.0,1.6529657,0.72057325,0.72057325,2.1269546,0.0,1.1350157,0.72057325,0.0,1.8370605,0.0,0.0,1.4271564,0.0,0.0,0.72057325,0.0,0.72057325,0.0,0.0,1.1350157,1.1350157,0.0,0.72057325,1.8370605,0.0,0.72057325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1350157,0.0,1.4271564,1.4271564,0.0,0.72057325,0.72057325,0.72057325,0.72057325,0.72057325,0.0,0.0,0.0,0.0,0.0,1.1350157,0.0,0.0,0.72057325,0.72057325,0.0,0.0,1.1350157,2.8234107,0.0,0.0,0.0,0.72057325,1.4271564,0.0,0.72057325,0.0,0.0,0.0,0.0,0.72057325,0.0
cell_1163,0.0,0.0,0.0,0.0,2.0183299,0.0,1.4499432,0.0,0.0,0.0,0.0,0.0,0.0,1.4499432,0.0,0.0,1.4499432,0.0,0.0,1.4499432,0.0,2.6427283,0.0,0.0,0.0,0.0,2.0183299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4499432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4499432,0.0,0.0,1.4499432,0.0,1.4499432,0.0,0.0,0.0,0.0,0.0,0.0,1.4499432,0.0,0.0,0.0,0.0,0.0,2.0183299,0.0,0.0,0.0,0.0,1.4499432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3784916,0.0,0.0,0.0,3.0241854,0.0,0.0,0.0,0.0,1.4499432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_1164,0.0,1.4279661,1.7501235,1.4279661,0.0,0.0,1.7501235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9497659,0.0,0.9497659,0.0,0.0,0.0,0.0,0.0,0.0,2.1889148,0.0,0.0,0.0,0.0,0.9497659,0.0,0.0,1.9933958,0.0,1.9933958,0.0,0.9497659,0.0,0.0,0.0,0.0,0.9497659,0.9497659,0.0,0.0,1.7501235,0.0,0.0,0.0,0.0,2.1889148,1.4279661,0.0,1.4279661,0.0,0.0,0.0,0.0,0.0,0.0,2.3523867,0.0,0.0,0.0,0.0,0.0,0.0,0.9497659,0.0,0.0,0.0,0.0,1.7501235,0.0,0.9497659,0.0,0.9497659,0.0,0.0,0.0,3.1437843,0.0,0.0,0.0,0.9497659,0.0,0.0,1.9933958,0.0,0.0,0.0,0.0,0.0,1.4279661
cell_1165,0.0,1.3981118,2.3167493,0.0,0.0,0.0,1.9594045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3981118,0.0,0.0,1.9594045,0.0,0.0,1.3981118,0.0,0.0,0.0,0.0,0.0,1.9594045,0.0,0.0,1.3981118,0.0,0.0,0.0,0.0,1.3981118,0.0,0.0,0.0,0.0,1.3981118,0.0,0.0,0.0,1.3981118,0.0,1.3981118,1.3981118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9594045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9594045,0.0,0.0,0.0,2.7873387,1.3981118,0.0,0.0,1.3981118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5794742
cell_1166,0.0,0.0,2.0924125,0.0,0.0,0.0,0.8841346,0.0,0.8841346,0.0,0.0,0.0,0.0,1.8996499,0.0,0.0,0.0,1.345935,0.0,0.8841346,0.0,0.0,0.0,0.0,0.0,0.0,0.8841346,0.0,0.0,0.0,0.0,1.345935,0.0,1.345935,2.9689543,0.0,1.8996499,0.8841346,0.0,0.0,0.0,0.0,0.0,0.8841346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6606376,3.0393872,2.8111947,0.0,0.0,1.6606376,0.0,0.0,0.0,0.0,0.8841346,1.8996499,0.0,1.6606376,0.0,0.0,0.0,0.8841346,0.0,0.0,0.0,2.6237984,0.0,0.0,0.0,0.0,0.0,0.8841346,0.0,0.0,0.0,2.8931823,0.0,0.0,0.0,0.0,1.8996499,0.0,1.6606376,0.8841346,0.0,0.0,0.0,0.0,0.8841346
cell_1167,0.0,1.8554825,1.8554825,1.3076276,0.0,0.0,1.8554825,0.0,1.8554825,0.0,0.0,0.0,0.0,1.3076276,0.0,0.0,0.0,0.0,0.0,0.0,1.8554825,1.8554825,0.0,0.0,1.3076276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3076276,0.0,0.0,0.0,0.0,1.3076276,1.3076276,0.0,0.0,2.8439991,0.0,1.3076276,0.0,0.0,0.0,0.0,2.6732488,0.0,0.0,0.0,0.0,1.3076276,2.8439991,0.0,0.0,2.4672148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8554825,0.0,0.0,1.8554825,0.0,2.2074142,0.0,0.0,0.0,2.6732488,0.0,0.0,0.0,0.0,1.3076276,1.3076276,0.0,0.0,1.3076276,0.0,0.0,0.0,0.0
cell_1168,1.7358562,0.0,1.7358562,2.7094724,2.2169313,0.7740107,1.5052629,0.0,1.2050397,0.0,0.7740107,0.0,0.0,1.5052629,0.0,1.2050397,0.0,0.7740107,0.0,0.7740107,0.0,0.0,0.0,0.0,0.0,0.0,0.7740107,0.7740107,0.0,0.7740107,0.0,1.7358562,0.0,0.0,0.0,0.0,0.0,1.2050397,0.0,0.0,0.0,0.0,0.0,0.7740107,0.0,0.0,0.0,0.0,0.7740107,2.2169313,0.7740107,1.2050397,1.7358562,0.7740107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7740107,2.080775,0.0,1.5052629,1.7358562,0.7740107,0.0,0.7740107,0.7740107,0.0,0.7740107,1.7358562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8540673,0.0,0.0,0.0,0.0,1.9231136,0.0,0.7740107,0.7740107,0.0,0.0,0.0,0.0,0.7740107
